Time,Wind(knotsbft),Gust(knotsbft),Wind Direction(deg)
08/19 7:03:45,4.7,5.1,348
08/19 7:05:45,6.4,8,346
08/19 7:07:45,4.9,6,346
08/19 7:09:45,6.8,8,355
08/19 7:11:45,4.5,6,358
08/19 7:13:45,6.2,8,352
08/19 7:15:45,5.8,8,337
08/19 7:17:45,6,7,338
08/19 7:19:45,5.8,7,324
08/19 7:21:45,5.6,7,336
08/19 7:23:45,4.3,5.1,352
08/19 7:25:45,3.9,5.1,355
08/19 7:27:45,4.1,5.1,12
08/19 7:29:45,3.3,3.9,26
08/19 7:31:45,4.3,5.1,2
08/19 7:33:45,4.5,6,6
08/19 7:35:45,4.7,6,352
08/19 7:37:45,5.2,6,10
08/19 7:39:45,4.3,5.1,6
08/19 7:41:45,3.7,5.1,14
08/19 7:43:45,3.1,3.9,15
08/19 7:45:45,4.7,6,31
08/19 7:47:45,3.9,5.1,0
08/19 7:49:45,4.3,6,21
08/19 7:51:45,3.9,5.1,13
08/19 7:53:45,4.1,5.1,11
08/19 7:55:45,4.9,6,352
08/19 7:57:45,3.9,5.1,0
08/19 7:59:45,5.2,7,1
08/19 8:01:45,3.9,5.1,358
08/19 8:03:45,3.3,3.9,334
08/19 8:05:45,5.2,7,339
08/19 8:07:45,2.9,3.9,0
08/19 8:09:45,4.3,6,351
08/19 8:11:45,3.3,3.9,22
08/19 8:13:45,2.3,2.9,17
08/19 8:15:45,4.7,6,356
08/19 8:17:45,3.3,3.9,357
08/19 8:19:45,2.5,3.9,5
08/19 8:21:45,3.5,5.1,359
08/19 8:23:45,1.4,1.9,356
08/19 8:25:45,3.3,3.9,12
08/19 8:27:45,2.5,2.9,11
08/19 8:29:45,3.1,3.9,6
08/19 8:31:45,3.9,5.1,12
08/19 8:33:45,3.1,3.9,18
08/19 8:35:45,2.7,2.9,33
08/19 8:37:45,1.7,1.9,33
08/19 8:39:45,1.9,2.9,33
08/19 8:41:45,1.2,1.9,33
08/19 8:43:45,1.2,1.9,33
08/19 8:45:45,1.6,1.9,33
08/19 8:47:45,1.9,1.9,33
08/19 8:49:45,2.5,2.9,33
08/19 8:51:45,1.4,1.9,33
08/19 8:53:45,1.6,1.9,33
08/19 8:55:45,2.1,2.9,33
08/19 8:57:45,2.1,2.9,36
08/19 8:59:45,1.9,1.9,36
08/19 9:01:45,2.1,2.9,36
08/19 9:03:45,2.9,3.9,30
08/19 9:05:45,1.9,2.9,34
08/19 9:07:45,3.5,3.9,21
08/19 9:09:45,2.5,2.9,2
08/19 9:11:45,3.9,3.9,7
08/19 9:13:45,4.9,6,27
08/19 9:15:45,3.3,3.9,7
08/19 9:17:45,4.9,6,357
08/19 9:19:45,5.4,7,19
08/19 9:21:45,3.5,5.1,351
08/19 9:23:45,4.3,6,4
08/19 9:25:45,3.9,5.1,358
08/19 9:27:45,4.5,5.1,355
08/19 9:29:45,5.1,6,353
08/19 9:31:45,5.2,8,353
08/19 9:33:45,4.3,5.1,5
08/19 9:35:45,5.1,6,338
08/19 9:37:45,3.5,3.9,349
08/19 9:39:45,4.7,5.1,7
08/19 9:41:45,2.7,3.9,348
08/19 9:43:45,2.9,3.9,338
08/19 9:45:45,4.3,5.1,1
08/19 9:47:45,3.3,5.1,10
08/19 9:49:45,3.7,5.1,10
08/19 9:51:45,4.5,6,2
08/19 9:53:45,4.7,6,29
08/19 9:55:45,5.2,7,14
08/19 9:57:45,5.2,7,29
08/19 9:59:45,7.4,8.9,2
08/19 10:01:45,3.7,3.9,21
08/19 10:03:45,3.9,5.1,6
08/19 10:05:45,5.8,7,348
08/19 10:07:45,4.9,6,346
08/19 10:09:45,5.6,6,359
08/19 10:11:45,4.1,5.1,11
08/19 10:13:45,4.3,5.1,7
08/19 10:15:45,5.2,7,348
08/19 10:17:45,5.4,7,356
08/19 10:19:45,5.6,7,336
08/19 10:21:45,5.1,6,358
08/19 10:23:45,5.1,6,352
08/19 10:25:45,4.7,6,321
08/19 10:27:45,4.1,5.1,23
08/19 10:29:45,5.6,7,2
08/19 10:31:45,4.9,6,14
08/19 10:33:45,5.2,7,332
08/19 10:35:45,5.1,6,20
08/19 10:37:45,5.4,7,346
08/19 10:39:45,2.9,3.9,351
08/19 10:41:45,6,7,8
08/19 10:43:45,3.7,5.1,335
08/19 10:45:45,3.9,5.1,354
08/19 10:47:45,4.7,6,3
08/19 10:49:45,4.9,7,353
08/19 10:51:45,5.8,8,327
08/19 10:53:45,4.9,6,346
08/19 10:55:45,4.9,6,337
08/19 10:57:45,7.2,9.9,352
08/19 10:59:45,7.4,8.9,305
08/19 11:01:45,6.4,8,328
08/19 11:03:45,8,9.9,336
08/19 11:05:45,6.6,8,329
08/19 11:07:45,7.6,8.9,330
08/19 11:09:45,4.7,6,345
08/19 11:11:45,8.4,9.9,330
08/19 11:13:45,7.4,8.9,305
08/19 11:15:45,7,8.9,29
08/19 11:17:45,7.4,8,327
08/19 11:19:45,5.1,6,308
08/19 11:21:45,7.4,9.9,321
08/19 11:23:45,5.2,7,4
08/19 11:25:45,8,8.9,309
08/19 11:27:45,6,7,351
08/19 11:29:45,8,10.9,287
08/19 11:31:45,8,9.9,336
08/19 11:33:45,5.6,7,316
08/19 11:35:45,6.6,8,354
08/19 11:37:45,7.8,9.9,315
08/19 11:39:45,6.4,8,340
08/19 11:41:45,4.5,6,337
08/19 11:43:45,8.9,10.9,310
08/19 11:45:45,9.1,10.9,318
08/19 11:47:45,6.2,7,319
08/19 11:49:45,3.7,5.1,341
08/19 11:51:45,4.7,6,331
08/19 11:53:45,9.1,10.9,301
08/19 11:55:45,5.2,6,341
08/19 11:57:45,7,8.9,332
08/19 11:59:45,5.4,7,333
08/19 12:01:45,8.7,9.9,307
08/19 12:03:45,8.4,10.9,343
08/19 12:05:45,6.6,8,3
08/19 12:07:45,6,6,311
08/19 12:09:45,5.2,7,309
08/19 12:11:45,8.9,10.9,343
08/19 12:13:45,7,8.9,336
08/19 12:15:45,4.1,5.1,357
08/19 12:17:45,5.1,6,340
08/19 12:19:45,6.4,8,331
08/19 12:21:45,7.6,8.9,325
08/19 12:23:45,7,8,340
08/19 12:25:45,6.8,10.9,29
08/19 12:27:45,5.1,6,5
08/19 12:29:45,8.2,8.9,340
08/19 12:31:45,7,8,339
08/19 12:33:45,7.6,10.9,357
08/19 12:35:45,5.2,6,354
08/19 12:37:45,6.6,8,306
08/19 12:39:45,6.6,8,356
08/19 12:41:45,5.2,7,308
08/19 12:43:45,7.4,8.9,325
08/19 12:45:45,8.7,12.8,338
08/19 12:47:45,8,8.9,12
08/19 12:49:45,7.4,8.9,343
08/19 12:51:45,6,7,342
08/19 12:53:45,2.9,3.9,318
08/19 12:55:45,7.6,8.9,312
08/19 12:57:45,8.4,10.9,334
08/19 12:59:45,7.8,9.9,342
08/19 13:01:45,7.4,9.9,334
08/19 13:03:45,6.8,8.9,321
08/19 13:05:45,6.2,7,325
08/19 13:07:45,5.1,6,324
08/19 13:09:45,5.2,6,336
08/19 13:11:45,7.2,8.9,318
08/19 13:13:45,9.3,12.8,314
08/19 13:15:45,8,8.9,312
08/19 13:17:45,8.7,9.9,312
08/19 13:19:45,6.2,8,329
08/19 13:21:45,7.8,8.9,355
08/19 13:23:45,8.4,9.9,349
08/19 13:25:45,8.4,9.9,349
08/19 13:27:45,5.2,7,324
08/19 13:29:45,8.2,9.9,307
08/19 13:31:45,8.4,8.9,314
08/19 13:33:45,9.3,11.9,311
08/19 13:35:45,8.6,10.9,336
08/19 13:37:45,5.8,7,323
08/19 13:39:45,11.9,13.8,319
08/19 13:41:45,8,9.9,9
08/19 13:43:45,7,8.9,344
08/19 13:45:45,7.8,9.9,24
08/19 13:47:45,6.4,7,350
08/19 13:49:45,6,7,346
08/19 13:51:45,9.1,10.9,21
08/19 13:53:45,8.9,10.9,12
08/19 13:55:45,8.2,9.9,355
08/19 13:57:45,7.2,8.9,17
08/19 13:59:45,8.7,11.9,32
08/19 14:01:45,7.4,8.9,38
08/19 14:03:45,6.2,8,10
08/19 14:05:45,7.4,9.9,1
08/19 14:07:45,9.3,11.9,356
08/19 14:09:45,9.7,10.9,358
08/19 14:11:45,9.1,10.9,346
08/19 14:13:45,11.3,12.8,0
08/19 14:15:45,10.5,15,351
08/19 14:17:45,9.1,10.9,348
08/19 14:19:45,8.4,9.9,348
08/19 14:21:45,9.7,11.9,349
08/19 14:23:45,8.7,10.9,341
08/19 14:25:45,5.1,7,4
08/19 14:27:45,10.5,15,348
08/19 14:29:45,8.7,9.9,355
08/19 14:31:45,7,8.9,349
08/19 14:33:45,8.4,8.9,356
08/19 14:35:45,7.4,10.9,341
08/19 14:37:45,10.9,12.8,8
08/19 14:39:45,11.7,13.8,326
08/19 14:41:45,10.5,13.8,340
08/19 14:43:45,9.3,10.9,308
08/19 14:45:45,9.5,10.9,332
08/19 14:47:45,6.4,8.9,356
08/19 14:49:45,5.6,8.9,6
08/19 14:51:45,7.8,8.9,9
08/19 14:53:45,14.4,16.9,313
08/19 14:55:45,6,7,325
08/19 14:57:45,10.5,11.9,8
08/19 14:59:45,8.6,9.9,347
08/19 15:01:45,9.3,12.8,326
08/19 15:03:45,13.2,15.9,333
08/19 15:05:45,12.1,15,3
08/19 15:07:45,8.6,10.9,350
08/19 15:09:45,7.8,9.9,331
08/19 15:11:45,6.6,8,348
08/19 15:13:45,11.9,15,326
08/19 15:15:45,11.5,15,349
08/19 15:17:45,8.7,9.9,39
08/19 15:19:45,10.7,11.9,348
08/19 15:21:45,11.1,12.8,359
08/19 15:23:45,9.1,9.9,1
08/19 15:25:45,9.3,11.9,342
08/19 15:27:45,10.3,12.8,66
08/19 15:29:45,11.1,15.9,300
08/19 15:31:45,7,8,328
08/19 15:33:45,11.3,11.9,317
08/19 15:35:45,8.4,9.9,338
08/19 15:37:45,11.5,13.8,346
08/19 15:39:45,7.8,8.9,321
08/19 15:41:45,8.7,10.9,25
08/19 15:43:45,8.6,9.9,351
08/19 15:45:45,7.2,8.9,350
08/19 15:47:45,7.8,9.9,350
08/19 15:49:45,8.7,10.9,14
08/19 15:51:45,6,7,14
08/19 15:53:45,8.9,11.9,19
08/19 15:55:45,9.3,10.9,21
08/19 15:57:45,10.7,12.8,2
08/19 15:59:45,7.4,8,345
08/19 16:01:45,7.4,8.9,333
08/19 16:03:45,9.9,11.9,0
08/19 16:05:45,11.5,12.8,353
08/19 16:07:45,8.4,10.9,333
08/19 16:09:45,10.3,11.9,314
08/19 16:11:45,7,8.9,2
08/19 16:13:45,9.3,11.9,350
08/19 16:15:45,13.4,16.9,6
08/19 16:17:45,8.2,8.9,359
08/19 16:19:45,8.4,10.9,337
08/19 16:21:45,11.5,13.8,306
08/19 16:23:45,8,9.9,315
08/19 16:25:45,8.2,9.9,334
08/19 16:27:45,11.1,13.8,345
08/19 16:29:45,8.6,9.9,339
08/19 16:31:45,9.5,10.9,355
08/19 16:33:45,11.1,12.8,21
08/19 16:35:45,8.6,8.9,333
08/19 16:37:45,8.4,9.9,359
08/19 16:39:45,10.1,12.8,28
08/19 16:41:45,6.6,8,330
08/19 16:43:45,10.1,11.9,329
08/19 16:45:45,10.7,12.8,332
08/19 16:47:45,4.7,6,341
08/19 16:49:45,5.8,7,335
08/19 16:51:45,11.1,12.8,4
08/19 16:53:45,9.9,12.8,35
08/19 16:55:45,10.7,11.9,27
08/19 16:57:45,8.7,9.9,321
08/19 16:59:45,10.1,11.9,307
08/19 17:01:45,11.3,12.8,344
08/19 17:03:45,12.8,15.9,350
08/19 17:05:45,7.2,9.9,338
08/19 17:07:45,8.9,10.9,46
08/19 17:09:45,11.5,13.8,31
08/19 17:11:45,5.4,7,26
08/19 17:13:45,9.5,11.9,21
08/19 17:15:45,8.9,10.9,356
08/19 17:17:45,11.7,15,353
08/19 17:19:45,12.1,16.9,338
08/19 17:21:45,9.7,10.9,9
08/19 17:23:45,8,8.9,44
08/19 17:25:45,7.8,10.9,352
08/19 17:27:45,9.1,11.9,356
08/19 17:29:45,10.1,11.9,15
08/19 17:31:45,11.1,12.8,16
08/19 17:33:45,8,8.9,336
08/19 17:35:45,11.5,15,13
08/19 17:37:45,9.3,10.9,350
08/19 17:39:45,8.6,10.9,8
08/19 17:41:45,9.5,13.8,19
08/19 17:43:45,9.7,11.9,355
08/19 17:45:45,8.9,11.9,1
08/19 17:47:45,10.1,11.9,19
08/19 17:49:45,9.1,11.9,16
08/19 17:51:45,8,9.9,13
08/19 17:53:45,8.4,9.9,19
08/19 17:55:45,9.7,11.9,12
08/19 17:57:45,7,9.9,38
08/19 17:59:45,8,9.9,52
08/19 18:01:45,8.6,9.9,80
08/19 18:03:45,9.1,9.9,74
08/19 18:05:45,7.4,8.9,58
08/19 18:07:45,7.8,10.9,47
08/19 18:09:45,5.6,7,55
08/19 18:11:45,7,9.9,83
08/19 18:13:45,6,7,47
08/19 18:15:45,3.7,5.1,26
08/19 18:17:45,3.9,5.1,17
08/19 18:19:45,6.6,8.9,35
08/19 18:21:45,3.9,3.9,26
08/19 18:23:45,4.3,5.1,49
08/19 18:25:45,7.4,8,17
08/19 18:27:45,8.7,9.9,51
08/19 18:29:45,8.7,10.9,22
08/19 18:31:45,4.1,5.1,25
08/19 18:33:45,6.2,7,55
08/19 18:35:45,8.6,9.9,43
08/19 18:37:45,9.7,12.8,39
08/19 18:39:45,8.4,9.9,12
08/19 18:41:45,10.3,11.9,1
08/19 18:43:45,9.3,9.9,14
08/19 18:45:45,8.2,9.9,28
08/19 18:47:45,6.4,8,33
08/19 18:49:45,6.8,9.9,15
08/19 18:51:45,8.7,10.9,42
08/19 18:53:45,8.7,12.8,50
08/19 18:55:45,8.7,10.9,17
08/19 18:57:45,12.1,15,350
08/19 18:59:45,9.9,11.9,359
08/19 19:01:45,12.4,13.8,353
08/19 19:03:45,12.1,15,329
08/19 19:05:45,11.3,13.8,355
08/19 19:07:45,8.7,10.9,0
08/19 19:09:45,7,8,9
08/19 19:11:45,9.7,10.9,345
08/19 19:13:45,8.7,9.9,29
08/19 19:15:45,8.2,10.9,337
08/19 19:17:45,8.4,9.9,339
08/19 19:19:45,8,10.9,322
08/19 19:21:45,9.1,11.9,2
08/19 19:23:45,9.1,10.9,9
08/19 19:25:45,9.1,11.9,3
08/19 19:27:45,7.4,8.9,28
08/19 19:29:45,8.6,10.9,31
08/19 19:31:45,7.8,9.9,15
08/19 19:33:45,8.7,9.9,4
08/19 19:35:45,7.8,10.9,0
08/19 19:37:45,11.1,13.8,12
08/19 19:39:45,9.3,11.9,22
08/19 19:41:45,7,8.9,14
08/19 19:43:45,8,9.9,40
08/19 19:45:45,7.4,8,34
08/19 19:47:45,7.4,9.9,36
08/19 19:49:45,8.7,10.9,48
08/19 19:51:45,9.1,10.9,26
08/19 19:53:45,5.2,6,36
08/19 19:55:45,8,8.9,34
08/19 19:57:45,7.6,9.9,15
08/19 19:59:45,10.7,11.9,35
08/19 20:01:45,10.9,11.9,6
08/19 20:03:45,8.4,10.9,29
08/19 20:05:45,8.4,10.9,21
08/19 20:07:45,10.7,11.9,32
08/19 20:09:45,10.1,12.8,344
08/19 20:11:45,7.2,8.9,45
08/19 20:13:45,8.6,9.9,42
08/19 20:15:45,6.6,8.9,23
08/19 20:17:45,6.6,8.9,12
08/19 20:19:45,6,7,26
08/19 20:21:45,6.2,7,27
08/19 20:23:45,7.2,8.9,28
08/19 20:25:45,8.6,11.9,23
08/19 20:27:45,4.7,5.1,23
08/19 20:29:45,6.8,8,30
08/19 20:31:45,5.2,6,34
08/19 20:33:45,5.8,7,33
08/19 20:35:45,3.1,3.9,35
08/19 20:37:45,3.9,5.1,40
08/19 20:39:45,3.5,5.1,36
08/19 20:41:45,3.1,5.1,8
08/19 20:43:45,4.3,5.1,40
08/19 20:45:45,4.9,6,37
08/19 20:47:45,3.9,5.1,35
08/19 20:49:45,5.2,6,31
08/19 20:51:45,6.4,8,29
08/19 20:53:45,5.2,7,34
08/19 20:55:45,6,8.9,7
08/19 20:57:45,6.2,7,36
08/19 20:59:45,5.1,7,38
08/19 21:01:45,6.4,8.9,37
08/19 21:03:45,5.6,7,23
08/19 21:05:45,6,8.9,14
08/19 21:07:45,2.9,3.9,27
08/19 21:09:45,4.3,5.1,67
08/19 21:11:45,5.1,6,63
08/19 21:13:45,3.3,3.9,47
08/19 21:15:45,4.3,5.1,55
08/19 21:17:45,3.5,5.1,19
08/19 21:19:45,4.9,5.1,29
08/19 21:21:45,4.7,5.1,40
08/19 21:23:45,5.2,8,53
08/19 21:25:45,6,7,36
08/19 21:27:45,3.3,3.9,71
08/19 21:29:45,4.5,5.1,62
08/19 21:31:45,1.9,1.9,45
08/19 21:33:45,7.8,8,53
08/19 21:35:45,10.1,11.9,80
08/19 21:37:45,8.6,11.9,51
08/19 21:39:45,8.4,9.9,74
08/19 21:41:45,9.3,11.9,45
08/19 21:43:45,9.3,10.9,51
08/19 21:45:45,9.9,11.9,56
08/19 21:47:45,7.8,10.9,41
08/19 21:49:45,8.7,9.9,86
08/19 21:51:45,8.2,9.9,77
08/19 21:53:45,7.8,10.9,58
08/19 21:55:45,8,10.9,82
08/19 21:57:45,8.7,10.9,63
08/19 21:59:45,6.2,7,73
08/19 22:01:45,7,10.9,69
08/19 22:03:45,9.3,12.8,70
08/19 22:05:45,4.7,6,73
08/19 22:07:45,6.6,8.9,41
08/19 22:09:45,7,8.9,83
08/19 22:11:45,6.8,8,42
08/19 22:13:45,6.6,8,71
08/19 22:15:45,5.2,6,45
08/19 22:17:45,5.6,7,58
08/19 22:19:45,5.1,6,44
08/19 22:21:45,5.2,6,63
08/19 22:23:45,6.2,8,43
08/19 22:25:45,5.4,7,79
08/19 22:27:45,3.9,5.1,57
08/19 22:29:45,3.5,3.9,77
08/19 22:31:45,3.9,6,66
08/19 22:33:45,6.6,8.9,54
08/19 22:35:45,6.6,8,47
08/19 22:37:45,6.2,7,60
08/19 22:39:45,7.2,8,82
08/19 22:41:45,6,7,41
08/19 22:43:45,4.7,5.1,60
08/19 22:45:45,3.9,5.1,42
08/19 22:47:45,6.6,8,25
08/19 22:49:45,7,8,54
08/19 22:51:45,6.2,7,39
08/19 22:53:45,2.9,3.9,50
08/19 22:55:45,3.1,3.9,39
08/19 22:57:45,4.9,5.1,47
08/19 22:59:45,2.9,3.9,43
08/19 23:01:45,3.1,5.1,36
08/19 23:03:45,2.5,2.9,55
08/19 23:05:45,2.5,2.9,52
08/19 23:07:45,3.1,3.9,29
08/19 23:09:45,2.1,2.9,34
08/19 23:11:45,2.9,3.9,37
08/19 23:13:45,3.5,3.9,28
08/19 23:15:45,3.7,3.9,42
08/19 23:17:45,4.3,5.1,37
08/19 23:19:45,3.5,3.9,46
08/19 23:21:45,2.3,2.9,37
08/19 23:23:45,1.7,1.9,42
08/19 23:25:45,3.5,5.1,39
08/19 23:27:45,1.7,2.9,29
08/19 23:29:45,1.6,1.9,28
08/19 23:31:45,1.2,1.9,28
08/19 23:33:45,1.4,1.9,28
08/19 23:35:45,1,1.9,28
08/19 23:37:45,0.4,1,10
08/19 23:39:45,0,0,10
08/19 23:41:45,0.8,1,10
08/19 23:43:45,1,1,10
08/19 23:45:45,0.6,1,11
08/19 23:47:45,1.6,1.9,105
08/19 23:49:45,0.8,1,105
08/19 23:51:45,1,1,105
08/19 23:53:45,1.2,1.9,105
08/19 23:55:45,0.6,1,105
08/19 23:57:45,0.6,1,105
08/19 23:59:45,0,0,105
08/20 0:01:45,0.2,1,105
08/20 0:03:45,0.2,1,105
08/20 0:05:45,1.9,1.9,105
08/20 0:07:45,4.3,6,121
08/20 0:09:45,2.1,2.9,121
08/20 0:11:45,4.1,5.1,126
08/20 0:13:45,3.9,3.9,87
08/20 0:15:45,1.2,1.9,94
08/20 0:17:45,1.2,1.9,40
08/20 0:19:45,0.4,1,40
08/20 0:21:45,1.9,1.9,41
08/20 0:23:45,0.4,1,124
08/20 0:25:45,1,1,124
08/20 0:27:45,0,0,124
08/20 0:29:45,0,0,124
08/20 0:31:45,1.2,1.9,52
08/20 0:33:45,5.1,6,11
08/20 0:35:45,4.3,5.1,17
08/20 0:37:45,3.5,5.1,28
08/20 0:39:45,3.5,5.1,20
08/20 0:41:45,2.9,2.9,19
08/20 0:43:45,3.3,3.9,24
08/20 0:45:45,2.9,3.9,345
08/20 0:47:45,2.7,2.9,8
08/20 0:49:45,2.1,2.9,6
08/20 0:51:45,1.6,2.9,8
08/20 0:53:45,2.7,2.9,37
08/20 0:55:45,2.5,2.9,27
08/20 0:57:45,2.9,2.9,27
08/20 0:59:45,1.2,1.9,17
08/20 1:01:45,2.3,2.9,19
08/20 1:03:45,3.1,3.9,27
08/20 1:05:45,2.9,2.9,34
08/20 1:07:45,1.6,1.9,33
08/20 1:09:45,2.5,2.9,26
08/20 1:11:45,1.7,1.9,26
08/20 1:13:45,0.2,1,26
08/20 1:15:45,1.2,1.9,25
08/20 1:17:45,1.7,1.9,20
08/20 1:19:45,1.4,2.9,36
08/20 1:21:45,2.7,3.9,26
08/20 1:23:45,1.9,1.9,33
08/20 1:25:45,2.1,2.9,45
08/20 1:27:45,1.7,2.9,32
08/20 1:29:45,2.5,2.9,40
08/20 1:31:45,2.1,5.1,58
08/20 1:33:45,1.6,1.9,53
08/20 1:35:45,3.3,3.9,48
08/20 1:37:45,1.6,1.9,57
08/20 1:39:45,1.9,1.9,57
08/20 1:41:45,1,1,57
08/20 1:43:45,1.2,1.9,57
08/20 1:45:45,1.9,2.9,40
08/20 1:47:45,1.7,1.9,52
08/20 1:49:45,2.5,2.9,50
08/20 1:51:45,2.5,3.9,57
08/20 1:53:45,2.9,2.9,52
08/20 1:55:45,2.7,2.9,65
08/20 1:57:45,2.9,3.9,52
08/20 1:59:45,2.1,2.9,60
08/20 2:01:45,1.9,1.9,57
08/20 2:03:45,2.1,2.9,63
08/20 2:05:45,1.6,1.9,76
08/20 2:07:45,0.8,1,75
08/20 2:09:45,1.2,1.9,75
08/20 2:11:45,2.1,2.9,341
08/20 2:13:45,3.5,3.9,313
08/20 2:15:45,1.6,1.9,313
08/20 2:17:45,1.9,1.9,313
08/20 2:19:45,1.6,1.9,313
08/20 2:21:45,2.1,2.9,313
08/20 2:23:45,2.9,3.9,313
08/20 2:25:45,6.8,8,301
08/20 2:27:45,4.7,6,310
08/20 2:29:45,3.5,5.1,313
08/20 2:31:45,3.3,3.9,324
08/20 2:33:45,4.3,6,305
08/20 2:35:45,3.3,3.9,303
08/20 2:37:45,4.3,5.1,324
08/20 2:39:45,4.7,5.1,307
08/20 2:41:45,4.1,5.1,333
08/20 2:43:45,4.9,6,313
08/20 2:45:45,3.3,5.1,318
08/20 2:47:45,3.9,5.1,317
08/20 2:49:45,3.9,6,305
08/20 2:51:45,5.4,6,319
08/20 2:53:45,3.3,3.9,322
08/20 2:55:45,2.9,3.9,313
08/20 2:57:45,3.5,5.1,337
08/20 2:59:45,3.5,3.9,314
08/20 3:01:45,2.5,2.9,328
08/20 3:03:45,3.5,3.9,340
08/20 3:05:45,2.5,3.9,319
08/20 3:07:45,3.7,5.1,349
08/20 3:09:45,3.5,5.1,333
08/20 3:11:45,3.3,5.1,341
08/20 3:13:45,3.5,3.9,340
08/20 3:15:45,2.9,3.9,340
08/20 3:17:45,3.3,3.9,326
08/20 3:19:45,3.3,3.9,322
08/20 3:21:45,3.3,3.9,337
08/20 3:23:45,2.5,2.9,337
08/20 3:25:45,2.5,2.9,339
08/20 3:27:45,3.5,3.9,338
08/20 3:29:45,3.7,5.1,333
08/20 3:31:45,3.1,3.9,345
08/20 3:33:45,4.1,5.1,345
08/20 3:35:45,3.5,3.9,5
08/20 3:37:45,3.7,3.9,359
08/20 3:39:45,1.9,1.9,16
08/20 3:41:45,3.5,5.1,13
08/20 3:43:45,4.3,5.1,12
08/20 3:45:45,5.1,6,356
08/20 3:47:45,3.7,5.1,352
08/20 3:49:45,4.1,5.1,16
08/20 3:51:45,3.5,3.9,24
08/20 3:53:45,3.5,3.9,10
08/20 3:55:45,3.5,3.9,42
08/20 3:57:45,5.1,6,25
08/20 3:59:45,4.1,6,17
08/20 4:01:45,2.9,3.9,7
08/20 4:03:45,2.1,2.9,4
08/20 4:05:45,3.9,5.1,15
08/20 4:07:45,3.3,3.9,37
08/20 4:09:45,0.8,1,38
08/20 4:11:45,4.9,6,79
08/20 4:13:45,7,8,96
08/20 4:15:45,5.6,8,131
08/20 4:17:45,5.4,7,136
08/20 4:19:45,6.8,8,154
08/20 4:21:45,3.9,5.1,125
08/20 4:23:45,7.6,9.9,156
08/20 4:25:45,8.9,11.9,168
08/20 4:27:45,7,8.9,131
08/20 4:29:45,6.2,8,154
08/20 4:31:45,8,9.9,146
08/20 4:33:45,6.2,8,156
08/20 4:35:45,6.4,7,146
08/20 4:37:45,4.7,6,140
08/20 4:39:45,4.3,5.1,124
08/20 4:41:45,3.3,3.9,135
08/20 4:43:45,5.2,6,125
08/20 4:45:45,4.1,5.1,135
08/20 4:47:45,5.6,8,157
08/20 4:49:45,9.3,10.9,150
08/20 4:51:45,7,8.9,146
08/20 4:53:45,4.1,5.1,137
08/20 4:55:45,3.3,5.1,137
08/20 4:57:45,4.3,5.1,164
08/20 4:59:45,6.2,8.9,147
08/20 5:01:45,7.4,9.9,146
08/20 5:03:45,6.8,8,131
08/20 5:05:45,7.6,8.9,127
08/20 5:07:45,3.9,3.9,162
08/20 5:09:45,4.9,6,133
08/20 5:11:45,4.9,6,135
08/20 5:13:45,6.4,8,141
08/20 5:15:45,7.6,8,150
08/20 5:17:45,8.7,11.9,140
08/20 5:19:45,6,8,130
08/20 5:21:45,6.6,8,141
08/20 5:23:45,5.1,7,145
08/20 5:25:45,6.8,9.9,134
08/20 5:27:45,6,7,139
08/20 5:29:45,6.4,7,138
08/20 5:31:45,5.1,6,114
08/20 5:33:45,11.1,12.8,126
08/20 5:35:45,7.8,8.9,137
08/20 5:37:45,7.8,8.9,129
08/20 5:39:45,8.2,10.9,120
08/20 5:41:45,6.4,8.9,103
08/20 5:43:45,6,8,141
08/20 5:45:45,6.4,9.9,133
08/20 5:47:45,5.6,7,133
08/20 5:49:45,6,8,135
08/20 5:51:45,8.4,9.9,136
08/20 5:53:45,7,9.9,134
08/20 5:55:45,4.9,7,147
08/20 5:57:45,5.4,8,113
08/20 5:59:45,5.6,7,147
08/20 6:01:45,6,7,158
08/20 6:03:45,5.6,6,125
08/20 6:05:45,5.6,7,139
08/20 6:07:45,3.1,5.1,138
08/20 6:09:45,1.9,1.9,146
08/20 6:11:45,4.5,5.1,121
08/20 6:13:45,3.7,3.9,152
08/20 6:15:45,1.7,1.9,162
08/20 6:17:45,3.7,3.9,137
08/20 6:19:45,1.2,1.9,141
08/20 6:21:45,1,1,142
08/20 6:23:45,5.1,6,112
08/20 6:25:45,2.1,3.9,133
08/20 6:27:45,1.9,2.9,109
08/20 6:29:45,1.9,1.9,110
08/20 6:31:45,1.2,1.9,110
08/20 6:33:45,0.8,1.9,110
08/20 6:35:45,0.2,1,110
08/20 6:37:45,0,0,110
08/20 6:39:45,0,0,110
08/20 6:41:45,0,0,109
08/20 6:43:45,0,0,109
08/20 6:45:45,0,0,109
08/20 6:47:45,0,0,110
08/20 6:49:45,1,1,109
08/20 6:51:45,0.8,1,109
08/20 6:53:45,1.2,1.9,10
08/20 6:55:45,2.9,2.9,327
08/20 6:57:45,2.1,2.9,326
08/20 6:59:45,2.1,2.9,332
08/20 7:01:45,2.3,2.9,327
08/20 7:03:45,2.5,2.9,326
08/20 7:05:45,3.9,3.9,333
08/20 7:07:45,3.5,5.1,304
08/20 7:09:45,2.1,2.9,330
08/20 7:11:45,1.4,1.9,320
08/20 7:13:45,0.8,1,320
08/20 7:15:45,0.6,1,320
08/20 7:17:45,0,0,320
